Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered
2020-03-23,DEU,Germany,Bayern,4892,26,0
2020-03-23,DEU,Germany,Berlin,1077,1,0
2020-03-23,DEU,Germany,Brandenburg,288,0,0
2020-03-23,DEU,Germany,Bremen,170,0,0
2020-03-23,DEU,Germany,Hamburg,943,0,0
2020-03-23,DEU,Germany,Hessen,1347,3,0
2020-03-23,DEU,Germany,Mecklenburg-Vorpommern,172,0,0
2020-03-23,DEU,Germany,Niedersachsen,1483,4,0
2020-03-23,DEU,Germany,Nordrhein-Westfalen,5615,28,0
2020-03-23,DEU,Germany,NOT SPECIFIED,0,0,3595
2020-03-23,DEU,Germany,Rheinland-Pfalz,1177,2,0
2020-03-23,DEU,Germany,Saarland,200,0,0
2020-03-23,DEU,Germany,Sachsen,653,0,0
2020-03-23,DEU,Germany,Sachsen-Anhalt,212,0,0
2020-03-23,DEU,Germany,Schleswig Holstein,383,1,0
2020-03-23,DEU,Germany,Thüringen,249,0,0
2020-03-23,GRC,Greece,Achaea,11,0,0
2020-03-23,GRC,Greece,Arkadias,1,0,0
2020-03-23,GRC,Greece,Arta,1,0,0
2020-03-23,GRC,Greece,Athens,294,7,0
2020-03-23,GRC,Greece,Dodecaneso,1,0,0
2020-03-23,GRC,Greece,East Attica,25,0,0
2020-03-23,GRC,Greece,Elis,43,1,0
2020-03-23,GRC,Greece,Euboea,1,0,0
2020-03-23,GRC,Greece,Evros,6,0,0
2020-03-23,GRC,Greece,Heraklion,6,0,0
2020-03-23,GRC,Greece,Ioannina,2,0,0
2020-03-23,GRC,Greece,Kastoria,23,2,0
2020-03-23,GRC,Greece,Kavalas,1,0,0
2020-03-23,GRC,Greece,Kilkis,1,0,0
2020-03-23,GRC,Greece,Kozani,9,2,0
2020-03-23,GRC,Greece,Laconia,1,0,0
2020-03-23,GRC,Greece,Larissa,3,0,0
2020-03-23,GRC,Greece,Lesbos,1,0,0
2020-03-23,GRC,Greece,Magnesia,1,0,0
2020-03-23,GRC,Greece,Messinia,2,0,0
2020-03-23,GRC,Greece,NOT SPECIFIED,137,0,0
2020-03-23,GRC,Greece,Pieria,3,0,0
2020-03-23,GRC,Greece,Pireas,22,0,0
2020-03-23,GRC,Greece,Prevezas,1,0,0
2020-03-23,GRC,Greece,Serron,2,0,0
2020-03-23,GRC,Greece,Tessaloniki,12,1,0
2020-03-23,GRC,Greece,Trikalon,1,0,0
2020-03-23,GRC,Greece,West Attica,4,0,0
2020-03-23,GRC,Greece,Xanthis,4,0,0
2020-03-23,GRC,Greece,Zakynthos,5,1,0
2020-03-23,HUN,Hungary,Hungary,138,0,0
2020-03-23,HUN,Hungary,NOT SPECIFIED,0,8,0
2020-03-23,ISL,Iceland,Abroad,0,0,0
2020-03-23,ISL,Iceland,Greater Reykjavík,473,0,0
2020-03-23,ISL,Iceland,Northeast Iceland,5,0,0
2020-03-23,ISL,Iceland,Northwest Iceland,11,0,0
2020-03-23,ISL,Iceland,NOT SPECIFIED,6,0,0
2020-03-23,ISL,Iceland,South Iceland,59,0,0
2020-03-23,ISL,Iceland,Suðurnes Peninsula,29,0,0
2020-03-23,ISL,Iceland,West Fjords,1,0,0
2020-03-23,ISL,Iceland,West Iceland,4,0,0
2020-03-23,IRL,Ireland,Ireland,1125,6,0
2020-03-23,ITA,Italy,Abruzzo,663,38,20
2020-03-23,ITA,Italy,Basilicata,90,1,0
2020-03-23,ITA,Italy,Bolzano,724,29,7
2020-03-23,ITA,Italy,Calabria,292,7,5
2020-03-23,ITA,Italy,Campania,1026,49,48
2020-03-23,ITA,Italy,Emilia-Romagna,8535,892,423
2020-03-23,ITA,Italy,Friuli Venezia Giulia,930,54,105
2020-03-23,ITA,Italy,Lazio,1540,63,63
2020-03-23,ITA,Italy,Liguria,1924,212,159
2020-03-23,ITA,Italy,Lombardia,28761,3776,6075
2020-03-23,ITA,Italy,Marche,2569,203,8
2020-03-23,ITA,Italy,Molise,67,7,10
2020-03-23,ITA,Italy,Piemonte,4861,315,17
2020-03-23,ITA,Italy,Puglia,906,37,7
2020-03-23,ITA,Italy,Sardegna,359,11,5
2020-03-23,ITA,Italy,Sicilia,721,13,27
2020-03-23,ITA,Italy,Toscana,2461,109,51
2020-03-23,ITA,Italy,Trento,1023,41,68
2020-03-23,ITA,Italy,Umbria,577,16,5
2020-03-23,ITA,Italy,Valle d'Aosta,393,12,2
2020-03-23,ITA,Italy,Veneto,5505,192,327
2020-03-23,LVA,Latvia,Latvia,180,0,0
2020-03-23,LIE,Liechtenstein,Liechtenstein,46,0,0
2020-03-23,LTU,Lithuania,Lithuania,143,1,0
2020-03-23,LUX,Luxembourg,Luxembourg,875,8,0
2020-03-23,MLT,Malta,Malta,105,0,0
2020-03-23,MDA,Moldova,Moldova,94,1,0
2020-03-23,MCO,Monaco,Monaco,23,0,0
2020-03-23,MNE,Montenegro,Montenegro,22,1,0
2020-03-23,NLD,Netherlands,Drenthe,49,0,0
2020-03-23,NLD,Netherlands,Flevoland,67,0,0
2020-03-23,NLD,Netherlands,Friesland,39,0,0
2020-03-23,NLD,Netherlands,Gelderland,520,0,0
2020-03-23,NLD,Netherlands,Groningen,71,0,0
2020-03-23,NLD,Netherlands,Limburg,502,0,0
2020-03-23,NLD,Netherlands,North Brabant,1558,0,0
2020-03-23,NLD,Netherlands,North Holland,600,0,0
2020-03-23,NLD,Netherlands,NOT SPECIFIED,0,213,0
2020-03-23,NLD,Netherlands,Overijssel,226,0,0
2020-03-23,NLD,Netherlands,South Holland,647,0,0
2020-03-23,NLD,Netherlands,Utrecht,415,0,0
2020-03-23,NLD,Netherlands,Zeeland,55,0,0
2020-03-23,NOR,Norway,Agder,91,0,0
2020-03-23,NOR,Norway,Innlandet,151,0,0
2020-03-23,NOR,Norway,Møre og Romsdal,44,0,0
2020-03-23,NOR,Norway,Nordland,18,0,0
2020-03-23,NOR,Norway,NOT SPECIFIED,0,8,0
2020-03-23,NOR,Norway,Oslo,636,0,0
2020-03-23,NOR,Norway,Rogaland,237,0,0
2020-03-23,NOR,Norway,Troms og Finnmark,55,0,0
2020-03-23,NOR,Norway,Trøndelag,144,0,0
2020-03-23,NOR,Norway,Vestfold og Telemark,87,0,0
2020-03-23,NOR,Norway,Vestland,234,0,0
2020-03-23,NOR,Norway,Viken,674,0,0
2020-03-23,POL,Poland,Dolnośląskie,101,2,0
2020-03-23,POL,Poland,Kujawsko-pomorskie,21,0,0
2020-03-23,POL,Poland,Łódzkie,111,0,0
2020-03-23,POL,Poland,Lubelskie,48,1,0
2020-03-23,POL,Poland,Lubuskie,16,0,0
2020-03-23,POL,Poland,Małopolskie,33,0,0
2020-03-23,POL,Poland,Mazowieckie,175,1,0
2020-03-23,POL,Poland,Opolskie,19,0,0
2020-03-23,POL,Poland,Podkarpackie,30,1,0
2020-03-23,POL,Poland,Podlaskie,7,0,0
2020-03-23,POL,Poland,Pomorskie,21,0,0
2020-03-23,POL,Poland,Śląskie,77,1,0
2020-03-23,POL,Poland,Świętokrzyskie,8,0,0
2020-03-23,POL,Poland,Warmińsko-mazurskie,25,0,0
2020-03-23,POL,Poland,Wielkopolskie,41,2,0
2020-03-23,POL,Poland,Zachodniopomorskie,16,0,0
2020-03-23,PRT,Portugal,Açores,11,0,0
2020-03-23,PRT,Portugal,Alentejo,5,0,0
2020-03-23,PRT,Portugal,Algarve,42,1,0
2020-03-23,PRT,Portugal,Centro,238,5,0
2020-03-23,PRT,Portugal,Estrageiro,11,0,0
2020-03-23,PRT,Portugal,Lisbon,737,8,0
2020-03-23,PRT,Portugal,Madeira,9,0,0
2020-03-23,PRT,Portugal,Norte,1007,9,0
2020-03-23,ROU,Romania,NOT SPECIFIED,576,4,73
2020-03-23,RUS,Russian Fed.,Arkhangelsk,2,0,0
2020-03-23,RUS,Russian Fed.,Belgorod,1,0,0
2020-03-23,RUS,Russian Fed.,Bryansk,1,0,0
2020-03-23,RUS,Russian Fed.,Chelyabinsk,1,0,0
2020-03-23,RUS,Russian Fed.,Chuvashia,1,0,0
2020-03-23,RUS,Russian Fed.,Ivanovo,1,0,0
2020-03-23,RUS,Russian Fed.,Kabardino-Balkaria,2,0,0
2020-03-23,RUS,Russian Fed.,Kaliningrad,7,0,0
2020-03-23,RUS,Russian Fed.,Kaluga,1,0,0
2020-03-23,RUS,Russian Fed.,Kemerovo,2,0,0
2020-03-23,RUS,Russian Fed.,Khabarovsk,4,0,0
2020-03-23,RUS,Russian Fed.,Khakassia,1,0,0
2020-03-23,RUS,Russian Fed.,Khanty-Mansi AO,2,0,0
2020-03-23,RUS,Russian Fed.,Kirov,7,0,0
2020-03-23,RUS,Russian Fed.,Komi Republic,1,0,0
2020-03-23,RUS,Russian Fed.,Krasnodar,5,0,0
2020-03-23,RUS,Russian Fed.,Krasnoyarsk,5,0,0
2020-03-23,RUS,Russian Fed.,Kurgan,1,0,0
2020-03-23,RUS,Russian Fed.,Leningrad,1,0,0
2020-03-23,RUS,Russian Fed.,Lipetsk,3,0,0
2020-03-23,RUS,Russian Fed.,Moscow,226,0,0
2020-03-23,RUS,Russian Fed.,Murmansk,1,0,0
2020-03-23,RUS,Russian Fed.,Nizhny Novgorod,7,0,0
2020-03-23,RUS,Russian Fed.,Novgorod,1,0,0
2020-03-23,RUS,Russian Fed.,Novosibirsk,4,0,0
2020-03-23,RUS,Russian Fed.,Orenburg,1,0,0
2020-03-23,RUS,Russian Fed.,Penza,1,0,0
2020-03-23,RUS,Russian Fed.,Perm,3,0,0
2020-03-23,RUS,Russian Fed.,Republic of Crimea,1,0,0
2020-03-23,RUS,Russian Fed.,Ryazan,2,0,0
2020-03-23,RUS,Russian Fed.,Saint Petersburg,16,0,0
2020-03-23,RUS,Russian Fed.,Samara,9,0,0
2020-03-23,RUS,Russian Fed.,Saratov,1,0,0
2020-03-23,RUS,Russian Fed.,Stavropol,1,0,0
2020-03-23,RUS,Russian Fed.,Sverdlovsk,9,0,0
2020-03-23,RUS,Russian Fed.,Tambov,3,0,0
2020-03-23,RUS,Russian Fed.,Tatarstan,6,0,0
2020-03-23,RUS,Russian Fed.,Tomsk,1,0,0
2020-03-23,RUS,Russian Fed.,Tula,5,0,0
2020-03-23,RUS,Russian Fed.,Tver,3,0,0
2020-03-23,RUS,Russian Fed.,Tyumen,3,0,0
2020-03-23,RUS,Russian Fed.,Udmurtia,2,0,0
2020-03-23,RUS,Russian Fed.,Ulyanovsk,1,0,0
2020-03-23,RUS,Russian Fed.,Voronezh,2,0,0
2020-03-23,RUS,Russian Fed.,Yakutia,7,0,0
2020-03-23,RUS,Russian Fed.,Yaroslavl,1,0,0
2020-03-23,RUS,Russian Fed.,Zabaykalsky,1,0,0
2020-03-23,SMR,San Marino,San Marino,151,20,0
2020-03-23,SRB,Serbia,Serbia,349,2,0
2020-03-23,SVK,Slovakia,Banská Bystrica,18,0,0
2020-03-23,SVK,Slovakia,Bratislava,103,0,0
2020-03-23,SVK,Slovakia,Košice,12,0,0
2020-03-23,SVK,Slovakia,Nitra,10,0,0
2020-03-23,SVK,Slovakia,Prešov,7,0,0
2020-03-23,SVK,Slovakia,Trencín,10,0,0
2020-03-23,SVK,Slovakia,Trnava,18,0,0
2020-03-23,SVK,Slovakia,Zilina,26,0,0
2020-03-23,SVN,Slovenia,Slovenia,442,3,0
2020-03-23,ESP,Spain,Andalucía,1961,58,50
2020-03-23,ESP,Spain,Aragón,638,32,3
2020-03-23,ESP,Spain,Canarias,481,11,7
2020-03-23,ESP,Spain,Cantabria,347,6,11
2020-03-23,ESP,Spain,Castilla y León,2055,102,117
2020-03-23,ESP,Spain,Castilla-La Mancha,2078,145,51
2020-03-23,ESP,Spain,Cataluña,5925,245,644
2020-03-23,ESP,Spain,Ciudad Autónoma de Ceuta,6,0,0
2020-03-23,ESP,Spain,Ciudad Autónoma de Melilla,28,0,0
2020-03-23,ESP,Spain,Comunidad de Madrid,10575,1263,2063
2020-03-23,ESP,Spain,Comunidad Foral de Navarra,886,24,7
2020-03-23,ESP,Spain,Comunidad Valenciana,1901,94,36
2020-03-23,ESP,Spain,Extremadura,493,18,6
2020-03-23,ESP,Spain,Galicia,1208,18,19
2020-03-23,ESP,Spain,Illes Balears,400,10,18
2020-03-23,ESP,Spain,La Rioja,747,22,18
2020-03-23,ESP,Spain,País Vasco,2421,120,283
2020-03-23,ESP,Spain,Principado de Asturias,594,12,21
2020-03-23,ESP,Spain,Región de Murcia,345,2,1
2020-03-23,SWE,Sweden,Blekinge,12,0,0
2020-03-23,SWE,Sweden,Dalarna,17,0,0
2020-03-23,SWE,Sweden,Gävleborg,24,0,0
2020-03-23,SWE,Sweden,Gotland,5,0,0
2020-03-23,SWE,Sweden,Halland,59,0,0
2020-03-23,SWE,Sweden,Jämtland,49,0,0
2020-03-23,SWE,Sweden,Jönköping,56,0,0
2020-03-23,SWE,Sweden,Kalmar,12,0,0
2020-03-23,SWE,Sweden,Kronoberg,18,0,0
2020-03-23,SWE,Sweden,Norrbotten,17,0,0
2020-03-23,SWE,Sweden,NOT SPECIFIED,0,61,0
2020-03-23,SWE,Sweden,Örebro,42,0,0
2020-03-23,SWE,Sweden,Östergötland,151,0,0
2020-03-23,SWE,Sweden,Skåne,231,0,0
2020-03-23,SWE,Sweden,Södermanland,64,0,0
2020-03-23,SWE,Sweden,Stockholm,816,0,0
2020-03-23,SWE,Sweden,Uppsala,82,0,0
2020-03-23,SWE,Sweden,Värmland,39,0,0
2020-03-23,SWE,Sweden,Västerbotten,30,0,0
2020-03-23,SWE,Sweden,Västernorrland,15,0,0
2020-03-23,SWE,Sweden,Västmanland,23,0,0
2020-03-23,SWE,Sweden,Västra Götaland,254,0,0
2020-03-23,CHE,Switzerland,Aargau,241,1,4
2020-03-23,CHE,Switzerland,Appenzell Ausserrhoden,30,1,0
2020-03-23,CHE,Switzerland,Appenzell Innerrhoden,6,0,0
2020-03-23,CHE,Switzerland,Basel City,376,5,78
2020-03-23,CHE,Switzerland,Basel Country,302,3,35
2020-03-23,CHE,Switzerland,Bern,470,5,0
2020-03-23,CHE,Switzerland,Fribourg,226,4,0
2020-03-23,CHE,Switzerland,Geneva,1509,10,0
2020-03-23,CHE,Switzerland,Glarus,31,0,0
2020-03-23,CHE,Switzerland,Graubünden,266,6,0
2020-03-23,CHE,Switzerland,Jura,57,0,0
2020-03-23,CHE,Switzerland,Liechtenstein,51,0,1
2020-03-23,CHE,Switzerland,Lucerne,156,1,0
2020-03-23,CHE,Switzerland,Neuchâtel,204,2,0
2020-03-23,CHE,Switzerland,Nidwalden,39,0,0
2020-03-23,CHE,Switzerland,Obwalden,25,0,0
2020-03-23,CHE,Switzerland,Schaffhausen,228,1,0
2020-03-23,CHE,Switzerland,Schwyz,30,0,0
2020-03-23,CHE,Switzerland,Solothurn,95,1,0
2020-03-23,CHE,Switzerland,St. Gallen,13,0,0
2020-03-23,CHE,Switzerland,Thurgau,81,0,0
2020-03-23,CHE,Switzerland,Ticino,1165,48,0
2020-03-23,CHE,Switzerland,Uri,22,0,1
2020-03-23,CHE,Switzerland,Valais,527,12,3
2020-03-23,CHE,Switzerland,Vaud,1822,25,91
2020-03-23,CHE,Switzerland,Zug,62,0,10
2020-03-23,CHE,Switzerland,Zurich,1068,5,0
2020-03-23,TUR,Turkey,Turkey,1529,37,0
2020-03-23,UKR,Ukraine,Cherkasy,1,0,0
2020-03-23,UKR,Ukraine,Chernivtsi,25,1,0
2020-03-23,UKR,Ukraine,Dnipropetrovsk,2,0,0
2020-03-23,UKR,Ukraine,Donetsk,1,0,0
2020-03-23,UKR,Ukraine,Ivano-Frankivsk,5,1,0
2020-03-23,UKR,Ukraine,Kiev region,5,0,0
2020-03-23,UKR,Ukraine,Kyiv,29,0,0
2020-03-23,UKR,Ukraine,Lviv,2,0,0
2020-03-23,UKR,Ukraine,Ternopil,1,0,0
2020-03-23,UKR,Ukraine,Zhytomyr,2,1,0
2020-03-23,GBR,United Kingdom,Ayrshire and Arran,34,0,0
2020-03-23,GBR,United Kingdom,Borders,12,0,0
2020-03-23,GBR,United Kingdom,Dumfries and Galloway,18,0,0
2020-03-23,GBR,United Kingdom,East of England,274,0,0
2020-03-23,GBR,United Kingdom,England,106,281,0
2020-03-23,GBR,United Kingdom,Fife,19,0,0
2020-03-23,GBR,United Kingdom,Forth Valley,40,0,0
2020-03-23,GBR,United Kingdom,Grampian,24,0,0
2020-03-23,GBR,United Kingdom,Greater Glasgow and Clyde,152,0,0
2020-03-23,GBR,United Kingdom,Highland,12,0,0
2020-03-23,GBR,United Kingdom,Lanarkshire,58,0,0
2020-03-23,GBR,United Kingdom,London,2189,0,0
2020-03-23,GBR,United Kingdom,Lothian,59,0,0
2020-03-23,GBR,United Kingdom,Midlands,624,0,0
2020-03-23,GBR,United Kingdom,North East and Yorkshire,368,0,0
2020-03-23,GBR,United Kingdom,North West,390,0,0
2020-03-23,GBR,United Kingdom,Northern Ireland,148,0,0
2020-03-23,GBR,United Kingdom,Shetland,24,0,0
2020-03-23,GBR,United Kingdom,South East,536,0,0
2020-03-23,GBR,United Kingdom,South West,242,0,0
2020-03-23,GBR,United Kingdom,Tayside,47,0,0
2020-03-23,GBR,United Kingdom,Wales,347,0,0
2020-03-24,ALB,Albania,Berat,1,0,0
2020-03-24,ALB,Albania,Durrës,8,1,0
2020-03-24,ALB,Albania,Elbasan,2,0,0
2020-03-24,ALB,Albania,Fier,16,1,0
2020-03-24,ALB,Albania,Korçë,9,0,0
2020-03-24,ALB,Albania,Kukës,2,0,0
2020-03-24,ALB,Albania,Lezhë,1,0,0
2020-03-24,ALB,Albania,Shkodër,2,0,0
2020-03-24,ALB,Albania,Tiranë,78,3,0
2020-03-24,ALB,Albania,Vlorë,4,0,0
2020-03-24,AND,Andorra,Andorra,133,0,0
2020-03-24,BLR,Belarus,Belarus,81,0,0
2020-03-24,BEL,Belgium,Brussels,488,42,0
2020-03-24,BEL,Belgium,Flanders,2594,38,0
2020-03-24,BEL,Belgium,NOT SPECIFIED,129,0,0
2020-03-24,BEL,Belgium,Wallonia,1058,42,0
2020-03-24,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,45,2,0
2020-03-24,BGR,Bulgaria,Blagoevgrad,5,0,0
2020-03-24,BGR,Bulgaria,Burgas,9,0,0
2020-03-24,BGR,Bulgaria,Dobrich,6,0,0
2020-03-24,BGR,Bulgaria,Gabrovo,3,0,0
2020-03-24,BGR,Bulgaria,Kyustendil,1,0,0
2020-03-24,BGR,Bulgaria,Lovech,2,0,0
2020-03-24,BGR,Bulgaria,Montana,7,0,0
2020-03-24,BGR,Bulgaria,NOT SPECIFIED,8,0,0
2020-03-24,BGR,Bulgaria,Pazardzhik,8,0,0
2020-03-24,BGR,Bulgaria,Pernik,2,0,0
2020-03-24,BGR,Bulgaria,Pleven,6,0,0
2020-03-24,BGR,Bulgaria,Plovdiv,3,0,0
2020-03-24,BGR,Bulgaria,Shumen,1,0,0
2020-03-24,BGR,Bulgaria,Smolyan,3,0,0
2020-03-24,BGR,Bulgaria,Sofia City,140,3,0
2020-03-24,BGR,Bulgaria,Stara Zagora,2,0,0
2020-03-24,BGR,Bulgaria,Varna,11,0,0
2020-03-24,BGR,Bulgaria,Veliko Tarnovo,1,0,0
2020-03-24,HRV,Croatia,Bjelovarsko-bilogorska,2,0,0
2020-03-24,HRV,Croatia,Brodsko-Posavska,2,0,0
2020-03-24,HRV,Croatia,Dubrovačko-neretvanska,19,0,0
2020-03-24,HRV,Croatia,Grad Zagreb,163,0,0
2020-03-24,HRV,Croatia,Istarska,34,0,0
2020-03-24,HRV,Croatia,Karlovačka,16,0,0
2020-03-24,HRV,Croatia,Koprivničko-križevačka,28,0,0
2020-03-24,HRV,Croatia,Koprivničko-križevačka,1,0,0
2020-03-24,HRV,Croatia,Ličko-senjska,1,0,0
2020-03-24,HRV,Croatia,Međimurska,1,0,0
2020-03-24,HRV,Croatia,Osječko-baranjska,13,0,0
2020-03-24,HRV,Croatia,Primorsko-Goranska,28,0,0
2020-03-24,HRV,Croatia,Šibensko-kninska,14,0,0
2020-03-24,HRV,Croatia,Sisačko-moslavačka,5,0,0
2020-03-24,HRV,Croatia,Splitsko-Dalmatinska,17,0,0
2020-03-24,HRV,Croatia,Varaždinska,11,0,0
2020-03-24,HRV,Croatia,Zadarska,3,0,0
2020-03-24,HRV,Croatia,Zagrebačka,3,0,0
2020-03-24,CYP,Cyprus,Cyprus,116,1,0
2020-03-24,CZE,Czech Republic,Jihoceský,32,0,0
2020-03-24,CZE,Czech Republic,Jihomoravský,86,0,0
2020-03-24,CZE,Czech Republic,Karlovarský,42,0,0
2020-03-24,CZE,Czech Republic,Královéhradecký,18,0,0
2020-03-24,CZE,Czech Republic,Liberecký,13,0,0
2020-03-24,CZE,Czech Republic,Moravskoslezský,115,0,0
2020-03-24,CZE,Czech Republic,NOT SPECIFIED,331,1,0
2020-03-24,CZE,Czech Republic,Olomoucký,100,0,0
2020-03-24,CZE,Czech Republic,Pardubický,33,0,0
2020-03-24,CZE,Czech Republic,Plzenský,22,0,0
2020-03-24,CZE,Czech Republic,Prague,201,0,0
2020-03-24,CZE,Czech Republic,Stredoceský,160,0,0
2020-03-24,CZE,Czech Republic,Ústecký,46,0,0
2020-03-24,CZE,Czech Republic,Vysocina,23,0,0
2020-03-24,CZE,Czech Republic,Zlínský,67,0,0
2020-03-24,DNK,Denmark,Faroe,128,0,0
2020-03-24,DNK,Denmark,Greenland,4,0,0
2020-03-24,DNK,Denmark,Hovedstaden,773,0,0
2020-03-24,DNK,Denmark,Midtjylland,275,0,0
2020-03-24,DNK,Denmark,Nordjylland,88,0,0
2020-03-24,DNK,Denmark,NOT SPECIFIED,5,32,0
2020-03-24,DNK,Denmark,Sjælland,222,0,0
2020-03-24,DNK,Denmark,Syddanmark,214,0,0
2020-03-24,EST,Estonia,Estonia,369,0,0
2020-03-24,FIN,Finland,NOT SPECIFIED,792,1,0
2020-03-24,FRA,France,Auvergne-Rhône-Alpes,1857,0,0
2020-03-24,FRA,France,Bourgogne-Franche-Comté,1510,0,0
2020-03-24,FRA,France,Bretagne,526,0,0
2020-03-24,FRA,France,Centre-Val de Loire,450,0,0
2020-03-24,FRA,France,Corse,217,0,0
2020-03-24,FRA,France,Grand Est,4922,0,0
2020-03-24,FRA,France,Guadeloupe,73,0,0
2020-03-24,FRA,France,Guyane,23,0,0
2020-03-24,FRA,France,Hauts-de-France,1532,0,0
2020-03-24,FRA,France,Île-de-France,6798,0,0
2020-03-24,FRA,France,La Réunion,83,0,0
2020-03-24,FRA,France,Martinique,57,0,0
2020-03-24,FRA,France,Mayotte,30,0,0
2020-03-24,FRA,France,Normandie,586,0,0
2020-03-24,FRA,France,NOT SPECIFIED,11,1100,3281
2020-03-24,FRA,France,Nouvelle-Aquitaine,789,0,0
2020-03-24,FRA,France,Occitanie,900,0,0
2020-03-24,FRA,France,Pays de la Loire,343,0,0
2020-03-24,FRA,France,Provence-Alpes-Côte d'Azur,1595,0,0
2020-03-24,DEU,Germany,Baden-Württemberg,5348,30,0
2020-03-24,DEU,Germany,Bayern,5754,30,0
2020-03-24,DEU,Germany,Berlin,1220,1,0
2020-03-24,DEU,Germany,Brandenburg,343,0,0
2020-03-24,DEU,Germany,Bremen,183,0,0
2020-03-24,DEU,Germany,Hamburg,1043,0,0
2020-03-24,DEU,Germany,Hessen,1620,4,0
2020-03-24,DEU,Germany,Mecklenburg-Vorpommern,199,0,0
2020-03-24,DEU,Germany,Niedersachsen,1764,6,0
2020-03-24,DEU,Germany,Nordrhein-Westfalen,6318,33,0
2020-03-24,DEU,Germany,NOT SPECIFIED,0,0,3922
2020-03-24,DEU,Germany,Rheinland-Pfalz,1370,5,0
2020-03-24,DEU,Germany,Saarland,337,1,0
2020-03-24,DEU,Germany,Sachsen,811,1,0
2020-03-24,DEU,Germany,Sachsen-Anhalt,321,0,0
2020-03-24,DEU,Germany,Schleswig Holstein,478,2,0
2020-03-24,DEU,Germany,Thüringen,327,1,0
